bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,id
0.0,No purchases,2021-02-10,2021-02-10,,2021-02-10,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6024397f0a720f05a8000199
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60258c2b0a7214d8e900028f
0.0,No purchases,2021-02-10,2021-02-10,,2021-02-10,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602483540a7214d8e90001ea
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602561fd0a7214d8e9000273
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602566ae0a7214d8e900027b
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60251e050a720f05a80001fc
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60250b440a720f05a80001f5
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602531f00a7214d8e900023e
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025a8580a720f05a8000270
5.0,All-receipts receipt bonus,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,5.0,2021-02-10,5.0,FINISHED,26.0,602558b1efa60114d20e5dc7,602558b60a7214d8e9000266
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,500.0,2021-02-10,2.0,FINISHED,1.0,60253861efa6017a44dc6b50,6025386a0a7214d8e9000241
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602569060a720f05a8000258
0.0,No purchases,2021-02-10,2021-02-10,,2021-02-10,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6024b5b70a720f05a80001d6
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,25.0,2021-02-03,1.0,FINISHED,10.0,60253861efa6017a44dc6b50,602538b30a7214d8e9000248
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6024f7570a7214d8e900021f
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602585240a720f05a8000263
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602552c10a7214d8e9000255
5.0,All-receipts receipt bonus,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,5.0,2021-02-11,1.0,FINISHED,2.23,60253861efa6017a44dc6b50,602538740a7214d8e9000246
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,3500.0,2021-02-10,5.0,FINISHED,20.0,60253891b54593795bf69242,602538920a720f05a8000216
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6024f17d0a720f05a80001ee
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025b2e10a7214d8e90002a3
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025c21e0a7214d8e90002ad
0.0,No purchases,2021-02-10,2021-02-10,,2021-02-10,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6024aa030a720f05a80001d0
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602573920a720f05a800025d
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602581a10a720f05a8000262
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025263b0a720f05a80001ff
5.0,All-receipts receipt bonus,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,5.0,2021-02-10,2.0,FINISHED,1.0,60255883efa60114d20e5d4e,602558a90a720f05a8000240
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602515cf0a7214d8e9000231
5.0,All-receipts receipt bonus,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,5.0,2021-02-10,2.0,FINISHED,23.0,60253891b54593795bf69242,602538960a720f05a800021b
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,150.0,2021-02-10,2.0,FINISHED,26.0,602558b1efa60114d20e5dc7,602558b40a7214d8e9000263
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025495f0a720f05a8000231
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025fcb40a7214d8e90002c3
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026ef4b0a7214d8e9000349
5.0,All-receipts receipt bonus,2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,5.0,2021-02-11,2.0,FINISHED,11.0,54943462e4b07e684157a532,60268cab0a7214d8e9000315
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602686ff0a7214d8e9000301
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602623610a720f05a80002a2
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60267a190a7214d8e90002fa
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026fc2f0a720f05a8000311
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60267c710a720f05a80002c9
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025cf030a7214d8e90002b2
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026963b0a7214d8e900031a
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025fde20a720f05a8000294
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025dabc0a720f05a8000283
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60263d290a7214d8e90002e3
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602644300a720f05a80002af
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026f0780a720f05a800030c
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,35.0,2021-02-11,1.0,FINISHED,1.0,60268c69efa6011bb151075f,60268caf0a720f05a80002e2
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,100.0,2021-02-11,3.0,FINISHED,29.0,60268c7bb545931ac63683af,60268c7e0a7214d8e9000309
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602671e50a720f05a80002c4
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026329d0a720f05a80002a7
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60264b390a720f05a80002b0
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60265f250a720f05a80002ba
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,850.0,2021-02-11,1.0,FINISHED,25.0,60268c78efa6011bb151077d,60268c790a7214d8e9000306
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60267d9d0a7214d8e90002fb
0.0,No purchases,2021-02-11,2021-02-11,,2021-02-11,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6025f0fe0a720f05a800028f
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,602667590a7214d8e90002f3
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026c3f00a7214d8e9000337
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026f2cd0a7214d8e900034b
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026dc8a0a7214d8e9000343
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026b71f0a720f05a80002f0
0.0,No purchases,2021-02-12,2021-02-12,,2021-02-12,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6026ada90a720f05a80002ed
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603983e20a7217c72c000138
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60393fef0a7217c72c0000ec
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603908dd0a7217c72c0000d4
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60395d3c0a7217c72c0000f9
0.0,No purchases,2021-02-25,2021-02-25,,2021-02-25,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603877bb0a720fde10000074
0.0,No purchases,2021-02-25,2021-02-25,,2021-02-25,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603882140a7217c72c00009c
0.0,No purchases,2021-02-25,2021-02-25,,2021-02-25,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603862720a720fde1000006b
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6038e1020a720fde100000a4
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60395c0e0a720fde100000d7
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603989c30a720fde10000111
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603973f80a720fde100000e3
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60392f870a7217c72c0000e7
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603905540a720fde100000b3
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60394dff0a720fde100000d1
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60392d2d0a720fde100000c1
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60397f340a7217c72c000133
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2021-02-08,2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33,603978600a7217c72c00010b
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6038a5400a720fde10000088
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60391f210a7217c72c0000de
0.0,No purchases,2021-02-25,2021-02-25,,2021-02-25,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60386aa50a7217c72c000091
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6038e4840a720fde100000a6
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6038dd7c0a7217c72c0000c0
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,2021-02-26,2021-02-26,2021-02-26,25.0,2021-02-23,1.0,FINISHED,3.99,5fc961c3b8cfca11a077dd33,603977e70a720fde100000e8
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6038f2950a7217c72c0000ca
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603900a60a720fde100000b1
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603946f60a720fde100000ce
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603943720a7217c72c0000ed
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60390eb50a720fde100000b7
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6039575d0a7217c72c0000f7
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6038cabd0a720fde1000009c
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a2a470a720fde10000197
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a327b0a7217c72c0001d1
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a81090a720fde100001e0
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a54770a720fde100001bd
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6039fa430a720fde10000174
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a466f0a720fde100001ae
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f3340a720fde1000016f
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603996a70a7217c72c000145
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a097e0a720fde10000180
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039be770a720fde10000143
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a479d0a7217c72c0001e7
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039d4bc0a7217c72c000184
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a001e0a7217c72c0001a0
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a398a0a7217c72c0001da
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6039b8a20a7217c72c000164
0.0,No purchases,2021-02-26,2021-02-26,,2021-02-26,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603997d20a720fde10000124
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a16620a7217c72c0001b8
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a90430a7217c72c000226
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603995740a720fde10000120
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a698f0a720fde100001d1
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603ac2a60a720fde10000217
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a86df0a720fde100001e3
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603aa55a0a7217c72c000233
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f7e30a7217c72c00019a
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a72f60a7217c72c000206
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a70a10a720fde100001d9
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603aab2f0a7217c72c00023a
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603abdf60a7217c72c00024d
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a85b70a720fde100001e2
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603a221b0a7217c72c0001c1
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b9a3f0a720fde100002d3
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b991b0a720fde100002d2
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603bf0fe0a7217c72c00034f
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b7bcf0a7217c72c0002ec
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603af1800a7217c72c00027b
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603c25b30a720fde1000035b
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b18350a7217c72c00029e
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b7e260a720fde100002b8
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603af05c0a7217c72c00027a
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b2c1a0a7217c72c0002a9
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603bd1570a7217c72c000337
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603bcdd00a7217c72c000335
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b0b4a0a720fde1000024e
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603af7660a7217c72c000280
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b1a8c0a720fde1000025d
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603bdbe10a7217c72c00033e
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b77170a7217c72c0002e6
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b4f3f0a7217c72c0002c9
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603c0ac20a7217c72c00035c
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b37d80a7217c72c0002b3
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603bf4830a720fde10000320
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603afc0e0a720fde10000243
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b26430a720fde1000026c
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-16,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603adfeb0a7217c72c000265
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603add9a0a7217c72c000263
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603babdb0a720fde100002e1
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603b45e90a7217c72c0002c2
0.0,No purchases,2021-02-28,2021-02-28,,2021-02-28,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603bf8070a7217c72c000354
0.0,No purchases,2021-02-27,2021-02-27,,2021-02-27,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,603af1870a720fde1000023c
